tucaseid,tulineno,eeincome1,erbmi,erhhch,erincome,erspemch,ertpreat,ertseat,ethgt,etwgt,eudietsoda,eudrink,eueat,euexercise,euexfreq,eufastfd,eufastfdfrq,euffyday,eufdsit,eufinlwgt,eusnap,eugenhth,eugroshp,euhgt,euinclvl,euincome2,eumeat,eumilk,euprpmel,eusoda,eustores,eustreason,eutherm,euwgt,euwic,exincome1
2.01409E+13,1,2,20.799999,3,5,-1,15,0,0,0,-1,1,2,1,7,2,-1,-1,1,7603068,1,2,1,74,5,2,1,2,1,2,1,2,2,162,-1,0
2.01409E+13,1,1,25.700001,2,1,5,120,30,0,0,-1,1,1,1,2,1,5,2,1,4852375,2,2,1,64,5,-1,1,2,1,2,1,2,2,150,-1,0
2.01409E+13,1,1,29.299999,3,1,-1,60,40,0,0,-1,1,1,1,5,1,1,2,1,6959796,2,3,3,62,5,-1,1,2,1,2,1,-2,2,160,-1,0
2.01409E+13,1,1,22.299999,3,1,5,75,5,0,0,-1,1,1,1,5,2,-1,-1,1,1.78E+07,2,3,3,64,5,-1,1,2,3,2,1,2,2,130,-1,0
2.01409E+13,1,1,-1,3,1,5,120,0,0,-1,-1,1,2,1,7,2,-1,-1,1,6886788,2,3,3,65,5,-1,1,2,3,2,1,2,2,-5,2,0
2.01409E+13,1,1,30.200001,3,1,-1,97,10,0,0,-1,2,1,1,1,2,-1,-1,1,1.78E+07,2,2,2,61,5,-2,-1,-1,2,-1,-1,-1,-1,160,2,73
2.01409E+13,1,1,26.6,3,1,5,80,0,0,0,-1,2,2,1,4,1,1,2,1,6899700,2,2,3,65,5,-1,1,2,1,-1,1,1,2,160,-1,0
2.01409E+13,1,1,30,3,1,5,60,0,0,0,-1,2,2,2,-1,2,-1,-1,1,3457487,2,4,1,64,5,-1,1,2,1,-1,1,3,2,175,2,0
2.01409E+13,1,2,29.5,3,5,-1,60,0,0,0,-1,2,2,2,-1,2,-1,-1,1,3040629,2,4,1,69,5,3,2,2,1,-1,1,2,-1,200,-1,0
2.01409E+13,1,1,21.1,3,1,-1,100,10,0,0,-1,1,1,1,3,1,1,2,1,2403640,2,1,1,70,5,-1,2,2,1,2,5,3,-1,147,-1,0
2.01409E+13,1,1,35.299999,3,1,5,50,30,0,0,1,1,1,1,2,1,1,1,1,7336760,2,3,2,68,5,-1,-1,-1,2,1,-1,-1,-1,232,-1,0
2.01409E+13,1,2,34.5,3,5,-1,180,0,0,0,-1,1,2,2,-1,2,-1,-1,2,2571406,1,5,1,67,5,2,1,2,1,2,2,2,2,220,-1,0
2.01409E+13,1,1,28.1,3,1,-1,60,30,0,0,-1,1,1,1,7,2,-1,-1,1,2025249,2,2,1,69,5,-1,1,2,1,2,1,4,2,190,-1,0
2.01409E+13,1,1,-1,3,1,-1,0,15,-1,-1,-1,2,1,2,-1,2,-1,-1,1,2463080,2,3,1,-3,5,-3,1,2,1,-1,1,-3,2,-3,2,81
2.01409E+13,1,2,24.9,3,5,-1,75,0,0,0,-1,2,2,1,7,2,-1,-1,1,4745183,1,1,1,74,5,2,-1,-1,2,-1,1,2,-1,194,-1,0
2.01409E+13,1,1,27.1,3,1,-1,165,0,0,0,1,1,2,2,-1,1,7,2,1,3442169,2,2,1,72,5,-1,-1,-1,2,1,2,1,-1,200,-1,0
2.01409E+13,1,2,32.400002,3,5,5,95,0,0,0,2,1,2,1,2,1,2,1,1,1.33E+07,1,3,1,64,5,2,1,2,1,1,1,1,2,189,2,0
2.01409E+13,1,1,27.299999,3,1,5,35,0,0,0,1,1,2,1,4,1,2,1,1,6981048,2,1,1,69,5,-1,1,2,1,1,1,2,2,185,-1,0
2.01409E+13,1,1,23.200001,3,1,4,90,5,0,0,-1,1,1,1,3,2,-1,-1,1,6190534,2,1,1,64,5,-1,2,2,1,2,1,1,-1,135,-1,0
2.01409E+13,1,2,25.799999,3,5,-1,0,0,0,0,-1,2,2,1,8,2,-1,-1,1,1.09E+07,2,1,2,71,5,2,-1,-1,2,-1,-1,-1,-1,185,2,0
2.01409E+13,1,2,27.6,3,5,-1,17,0,0,0,-1,2,2,1,3,2,-1,-1,1,5209276,2,3,3,63,5,2,2,2,3,-1,1,2,-1,156,2,0
2.01409E+13,1,1,29.9,3,1,-1,120,0,0,0,-1,1,2,2,-1,1,2,1,1,2.71E+07,2,2,2,66,5,1,-1,-1,2,2,-1,-1,-1,185,2,75
2.01409E+13,1,2,24.4,3,5,-1,10,35,0,0,2,1,1,2,-1,1,1,2,1,2928740,1,4,1,70,5,2,1,2,1,1,1,2,2,170,-1,0
2.01409E+13,1,1,24.299999,3,1,-1,45,2,0,0,-1,1,1,1,2,1,5,2,1,5740820,2,2,3,67,5,-1,-1,-1,2,2,1,2,-1,155,-1,0
2.01409E+13,1,2,30.700001,3,5,-1,55,5,0,0,-1,2,1,2,-1,2,-1,-1,1,6575758,1,5,2,71,5,2,-1,-1,2,-1,-1,-1,-1,220,2,0
2.01409E+13,1,2,25.4,3,5,-1,30,0,0,0,-1,2,2,1,7,2,-1,-1,1,2793050,2,3,1,60,5,2,-1,-1,2,-1,2,2,-1,130,-1,0
2.01409E+13,1,2,28.200001,3,2,5,65,5,0,0,-1,2,1,2,-1,2,-1,-1,1,1.96E+07,2,3,1,62,5,-2,1,2,1,-1,2,2,2,154,2,0
2.01409E+13,1,1,31.9,3,1,5,120,2,0,0,1,1,1,1,5,1,3,1,1,3183929,2,3,1,68,5,-1,1,2,1,1,2,1,1,210,2,0
2.01409E+13,1,3,31.200001,3,2,5,20,0,0,0,-1,2,2,1,3,1,1,2,1,3891368,2,2,1,61,5,-1,1,2,1,-1,3,3,1,165,2,0
2.01409E+13,1,3,31,3,2,5,60,20,0,0,-1,1,1,2,-1,2,-1,-1,1,5290899,2,5,1,69,5,-1,1,2,1,2,1,1,2,210,-1,0
2.01409E+13,1,1,44.599998,3,1,5,30,10,0,0,1,1,1,2,-1,1,2,2,1,7343763,2,3,1,71,5,-1,1,2,3,1,1,2,2,320,-1,0
2.01409E+13,1,1,27.799999,3,1,5,20,0,0,0,1,1,2,2,-1,2,-1,-1,1,1.33E+07,2,4,1,63,5,-1,1,2,1,1,2,5,2,157,-1,0
2.01409E+13,1,1,32.400002,3,1,-1,35,0,0,0,-1,1,2,1,3,1,2,1,1,4530593,2,3,1,65,5,-1,1,2,1,2,2,4,2,195,2,0
2.01409E+13,1,1,28.299999,3,1,-1,40,30,0,0,-1,2,1,1,3,2,-1,-1,1,1.95E+07,2,3,2,61,5,-1,2,2,3,-1,-1,-1,-1,150,2,0
2.01409E+13,1,1,27.799999,3,1,-1,45,0,0,0,1,1,2,1,7,2,-1,-1,1,2852439,2,2,1,62,5,-1,1,2,1,1,1,3,2,152,-1,0
2.01409E+13,1,2,30.299999,2,3,5,30,5,0,0,-1,1,1,1,1,2,-1,-1,1,4347137,2,4,1,59,5,1,1,2,1,2,1,3,2,150,2,0
2.01409E+13,1,3,19.1,1,2,-1,15,0,0,0,2,1,2,1,4,1,4,1,1,5096371,2,3,1,71,5,-1,1,2,1,1,1,2,2,137,2,0
2.01409E+13,1,2,34.5,3,5,5,65,0,0,0,-1,2,2,2,-1,2,-1,-1,1,1.91E+07,2,3,3,67,5,2,-1,-1,2,-1,1,3,-1,220,2,0
2.01409E+13,1,1,27.1,3,1,2,110,0,0,0,-1,2,2,2,-1,2,-1,-1,1,9891338,2,3,1,62,5,-1,1,2,1,-1,2,2,2,148,-1,0
2.01409E+13,1,1,28.9,3,1,5,30,0,0,0,-1,1,2,1,4,1,2,2,1,1.28E+07,2,3,3,74,5,-1,1,2,1,2,2,1,2,225,2,0
2.01409E+13,1,1,29.799999,3,1,-1,35,5,0,0,-1,1,1,2,-1,1,1,1,1,3848789,2,1,1,69,5,-1,-1,-1,2,2,1,2,-1,202,-1,0
2.01409E+13,1,2,37.900002,3,5,-1,15,0,2,0,-1,1,2,1,7,1,4,1,1,7197076,2,1,1,56,5,2,1,2,1,2,2,1,2,169,-1,0
2.01409E+13,1,1,34.599998,3,1,-1,0,30,0,0,-1,2,1,2,-1,1,5,1,1,8674650,2,3,1,65,5,-1,1,2,1,-1,1,3,2,208,-1,0
2.01409E+13,1,2,27.4,3,5,-1,30,20,0,0,-1,1,1,2,-1,2,-1,-1,1,1.22E+07,2,3,2,67,5,3,-1,-1,2,2,-1,-1,-1,175,-1,0
2.01409E+13,1,1,26.200001,3,1,1,95,9,0,0,-1,1,1,1,5,1,2,1,1,6720151,2,2,1,62,5,-1,1,2,1,2,2,2,2,143,2,0
2.01409E+13,1,1,32.5,3,1,5,10,0,0,0,-1,2,2,1,2,1,2,2,1,8111570,2,1,3,72,5,-1,-1,-1,2,-1,3,1,-1,240,2,0
2.01409E+13,1,1,22.799999,3,1,5,75,85,0,0,-1,1,1,1,4,1,1,2,1,1.18E+07,2,1,3,65,5,-1,1,2,1,2,1,1,2,137,-1,0
2.01409E+13,1,1,25.1,3,1,5,127,0,0,0,-1,1,2,1,6,2,-1,-1,1,6091445,2,1,2,73,5,-1,1,2,3,2,-1,-1,2,190,2,0
2.01409E+13,1,1,36.599998,1,1,5,10,0,0,0,-1,2,2,1,3,1,7,2,1,2482113,2,3,3,72,5,-1,-1,-1,2,-1,1,6,-1,270,2,0
2.01409E+13,1,2,25.4,3,3,-1,69,0,0,0,-1,1,2,1,7,2,-1,-1,1,3970101,1,1,1,71,5,1,1,2,1,2,1,1,1,182,-1,0
2.01409E+13,1,2,35.900002,3,5,2,95,0,0,0,2,1,2,1,2,1,5,1,1,9327068,2,4,3,70,5,3,1,2,1,1,1,3,2,250,-2,0
2.01409E+13,1,2,29,3,5,5,50,0,0,0,2,1,2,2,-1,1,1,2,2,7084873,1,4,1,66,5,2,-1,-1,2,1,1,3,-1,180,-1,0
2.01409E+13,1,2,18.6,3,5,-1,240,0,0,0,-1,2,2,2,-1,1,1,2,1,4737547,1,3,1,63,5,3,1,2,1,-1,1,1,2,105,2,0
2.01409E+13,1,1,24.299999,3,1,-1,17,2,0,0,-1,1,1,2,-1,2,-1,-1,1,3.90E+07,2,3,2,68,5,-3,-1,-1,2,2,-1,-1,-1,160,2,85
2.01409E+13,1,1,38.900002,3,1,-1,155,35,1,0,-1,1,1,1,3,1,1,2,1,1117825,2,3,1,77,5,-1,1,2,1,2,-2,-1,2,328,-1,0
2.01409E+13,1,2,36.599998,3,3,5,10,0,0,0,-1,1,2,2,-1,2,-1,-1,1,8480447,2,4,1,58,5,1,1,2,1,2,-2,-1,2,175,-1,0
2.01409E+13,1,2,22.299999,3,3,5,45,10,0,0,-1,2,1,1,5,1,4,2,1,5288049,2,3,1,66,5,1,1,2,1,-1,2,2,2,138,2,0
2.01409E+13,1,1,20.200001,3,1,5,110,90,0,0,1,1,1,2,-1,2,-1,-1,1,1.93E+07,1,4,2,63,5,-2,1,2,3,1,-1,-1,2,114,2,76
2.01409E+13,1,-2,31.9,3,-1,4,25,115,0,0,-1,1,1,1,5,1,1,1,1,2807384,2,3,2,76,5,-2,1,2,1,2,-1,-1,2,262,2,2
2.01409E+13,1,1,23.700001,3,1,-1,65,5,0,0,-1,2,1,1,3,2,-1,-1,1,6651967,2,2,1,72,5,-1,1,2,1,-1,1,1,2,175,-1,0
2.01409E+13,1,1,-1,3,1,-1,40,430,0,-1,-1,2,1,1,3,1,1,1,1,4556096,2,2,1,62,5,-1,1,2,1,-1,1,3,2,-5,2,0
2.01409E+13,1,2,43.400002,3,3,5,75,0,0,0,-1,1,2,2,-1,1,3,2,1,7271729,2,3,3,72,5,1,1,2,1,2,1,1,2,320,-1,0
2.01409E+13,1,1,22.9,3,1,-1,40,15,0,0,-1,1,1,1,7,2,-1,-1,1,3.16E+07,2,3,2,62,5,-1,-1,-1,2,2,-1,-1,-1,125,2,0
2.01409E+13,1,2,36.599998,3,3,-1,95,0,0,0,-1,1,2,2,-1,2,-1,-1,1,6863628,2,5,1,65,5,1,1,2,1,2,2,1,2,220,-1,0
2.01409E+13,1,1,30,3,1,-1,75,0,0,0,-1,1,2,2,-1,1,2,1,1,1894827,2,3,1,75,5,-1,2,2,1,2,2,1,-1,240,-1,0
2.01409E+13,1,1,47.400002,1,1,5,103,80,0,1,2,1,1,2,-1,1,3,2,1,2440198,2,4,2,71,5,-1,-1,-1,2,1,-1,-1,-1,340,2,0
2.01409E+13,1,3,26.4,3,2,-1,30,0,0,0,2,1,2,1,7,2,-1,-1,1,1474480,2,3,1,72,5,-1,1,2,1,1,1,1,2,195,-1,0
2.01409E+13,1,2,24.6,3,2,-1,150,120,0,0,2,1,1,2,-1,2,-1,-1,1,1.90E+07,2,3,1,61,5,-2,1,2,1,1,1,1,2,130,-1,0
2.01409E+13,1,1,28.1,3,1,5,40,0,0,0,-1,1,2,1,3,1,6,1,1,3465819,2,2,3,68,5,-1,1,2,1,2,1,2,2,185,2,0
2.01409E+13,1,1,23.700001,3,1,5,75,0,0,0,2,1,2,1,3,2,-1,-1,1,6843251,2,2,1,71,5,-1,1,2,1,1,1,3,2,170,2,0
2.01409E+13,1,1,21.299999,3,1,5,10,20,0,0,1,1,1,2,-1,1,3,1,1,8211011,2,2,3,68,5,-1,1,2,1,1,1,1,2,140,2,0
2.01409E+13,1,2,22.799999,3,5,1,75,5,0,0,-1,2,1,1,5,1,1,2,1,5868355,2,2,1,65,5,2,1,2,1,-1,2,1,2,137,1,0
2.01409E+13,1,1,21.799999,3,1,5,50,0,0,0,-1,2,2,1,7,2,-1,-1,1,8119661,2,4,1,66,5,-1,1,2,1,-1,1,1,2,135,-1,0
2.01409E+13,1,1,28.299999,3,1,-1,60,15,0,0,-1,2,1,1,4,1,2,2,1,1.04E+07,2,3,2,62,5,-1,1,2,1,-1,-1,-1,2,155,2,0
2.01409E+13,1,1,32.599998,3,1,-1,90,0,0,0,-1,2,2,1,5,1,1,1,2,1000157,2,3,1,64,5,-1,1,2,1,-1,1,1,2,190,-1,0
2.01409E+13,1,1,27.9,3,1,5,150,0,0,0,-1,2,2,1,2,2,-1,-1,1,4882723,2,2,2,71,5,-1,-1,-1,2,-1,-1,-1,-1,200,2,0
2.01409E+13,1,1,25.799999,3,1,5,40,105,0,0,-1,2,1,1,3,2,-1,-1,1,3219813,2,1,3,70,5,-1,1,2,3,-1,1,4,2,180,2,0
2.01409E+13,1,-2,29.299999,3,-1,-1,45,0,0,0,-1,2,2,2,-1,2,-1,-1,1,4081511,2,3,1,60,5,-3,1,2,1,-1,2,-2,2,150,-1,2
2.01409E+13,1,1,23.799999,3,1,5,45,30,0,0,-1,1,1,1,7,2,-1,-1,1,3554754,2,1,1,65,5,-1,1,2,3,2,1,2,2,143,2,0
2.01409E+13,1,2,27.4,3,5,5,75,10,0,0,2,1,1,1,1,1,1,1,2,1.24E+07,1,4,1,66,5,2,-1,-1,2,1,1,2,-1,170,1,0
2.01409E+13,1,1,29.6,3,1,5,90,0,1,0,-1,1,2,1,3,2,-1,-1,1,1.25E+07,2,3,2,77,5,-1,-1,-1,2,2,-1,-1,-1,250,2,0
2.01409E+13,1,2,31.700001,1,5,-1,45,0,0,0,-1,1,2,1,5,1,2,2,1,6535127,2,2,1,69,5,2,1,2,1,2,1,2,2,215,-1,0
2.01409E+13,1,1,30.5,3,1,5,20,0,0,0,2,1,2,1,2,1,2,2,1,1.71E+07,1,3,2,62,5,-2,1,2,1,1,-1,-1,2,167,1,72
2.01409E+13,1,2,22.5,3,5,-1,255,3,0,0,1,1,1,2,-1,2,-1,-1,1,5208104,1,1,2,75,5,2,-1,-1,2,1,-1,-1,-1,180,-1,0
2.01409E+13,1,1,26.4,3,1,-1,65,0,0,0,2,1,2,1,4,1,14,1,1,9198463,2,1,1,72,5,-1,1,2,1,1,1,2,2,195,-1,0
2.01409E+13,1,2,19.200001,3,3,-1,20,10,0,0,2,1,1,1,14,2,-1,-1,1,2953375,2,1,1,62,5,1,2,2,1,1,1,6,-1,105,-1,0
2.01409E+13,1,2,24.9,3,5,1,20,2,0,0,2,1,1,2,-1,2,-1,-1,1,1.24E+07,2,3,1,61,5,2,1,2,1,1,2,4,2,132,2,0
2.01409E+13,1,1,31.9,1,1,2,60,0,0,0,1,1,2,1,2,2,-1,-1,1,1.11E+07,2,3,2,72,5,-1,-1,-1,2,1,-1,-1,-1,235,2,0
2.01409E+13,1,1,22.6,3,1,-1,165,10,0,0,-1,1,1,1,6,1,4,2,1,4968620,2,1,1,66,5,-1,1,2,1,2,1,4,2,140,-1,0
2.01409E+13,1,1,19.9,3,1,-1,90,0,0,0,-1,1,2,1,3,1,2,2,1,7471785,2,2,1,69,5,-1,2,2,1,2,1,2,-1,135,2,0
2.01409E+13,1,2,25.4,3,3,5,25,10,0,0,-1,2,1,1,1,2,-1,-1,1,4053044,2,2,1,72,5,1,2,2,1,-1,3,3,-1,187,2,0
2.01409E+13,1,2,-1,3,5,-1,55,0,0,-1,1,1,2,1,7,2,-1,-1,1,2599211,2,-2,2,63,5,3,2,2,1,1,-1,-1,-1,-2,-1,12
2.01409E+13,1,1,27.1,3,1,5,100,0,0,0,-1,2,2,1,6,1,2,2,1,2.82E+07,2,2,3,72,5,-1,1,2,1,-1,2,1,1,200,2,0
2.01409E+13,1,1,25.200001,3,1,5,75,0,0,0,1,1,2,1,2,1,1,2,1,3737030,2,2,1,68,5,-1,1,2,1,1,1,1,2,166,2,0
2.01409E+13,1,1,28.200001,3,1,5,50,0,0,0,-1,1,2,2,-1,1,1,2,1,9467327,2,3,2,66,5,-1,-1,-1,2,2,-1,-1,-1,175,-1,0
2.01409E+13,1,1,30.4,3,1,1,120,0,0,0,-1,2,2,1,5,1,1,2,1,4028969,2,1,1,69,5,-1,1,2,1,-1,3,4,2,206,2,0
2.01409E+13,1,1,27.1,3,1,5,105,0,0,0,-1,1,2,1,2,1,2,2,1,3579829,2,2,3,72,5,-1,1,2,1,2,3,1,2,200,2,0
2.01409E+13,1,1,24.4,3,1,3,80,20,0,0,-1,2,1,1,7,1,9,2,1,2609970,2,1,3,73,5,-1,1,2,3,-1,-2,-1,2,185,2,0
2.01409E+13,1,1,19.9,3,1,5,210,0,0,0,-1,1,2,1,3,1,5,2,1,9899312,2,2,1,66,5,-1,1,2,1,2,1,2,2,123,2,0
2.01409E+13,1,2,-1,3,3,-1,75,2,0,-1,-1,2,1,1,3,2,-1,-1,1,7369904,2,2,1,70,5,1,1,2,1,-1,2,4,2,-3,-1,0
2.01409E+13,1,1,27.5,3,1,5,75,0,0,0,-1,2,2,1,3,1,1,2,1,9184625,2,3,1,63,5,-1,1,2,1,-1,1,2,2,155,2,0
2.01409E+13,1,3,25.799999,3,2,5,165,60,0,0,-1,1,1,1,2,2,-1,-1,1,1.69E+07,2,4,3,72,5,-1,-1,-1,2,2,1,-2,-1,190,-1,0
2.01409E+13,1,2,28.299999,1,5,5,60,1,0,0,2,1,1,1,3,1,6,1,1,7124895,2,3,1,65,5,3,1,2,1,1,1,5,2,170,2,0
2.01409E+13,1,1,30.700001,3,1,-1,82,0,0,0,-1,1,2,1,5,1,5,1,1,3255419,2,2,1,66,5,-1,1,2,1,2,1,2,2,190,-1,0
2.01409E+13,1,1,26,1,1,5,25,0,0,0,-1,1,2,1,2,2,-1,-1,1,5747137,2,3,1,67,5,-1,1,2,1,2,1,1,2,166,2,0
2.01409E+13,1,1,32.5,1,1,5,105,5,0,0,-1,1,1,1,4,1,2,2,1,2866952,2,3,2,72,5,-1,-1,-1,2,2,-1,-1,-1,240,-1,0
2.01409E+13,1,1,20,3,1,5,80,0,0,0,-1,1,2,1,3,2,-1,-1,1,3006692,2,2,1,66,5,-1,1,2,1,2,1,1,2,124,2,0
2.01409E+13,1,1,32.5,3,1,5,20,10,0,0,-1,1,1,1,4,1,2,1,1,1.73E+07,2,3,3,75,5,-1,1,2,1,2,1,2,2,260,2,0
2.01409E+13,1,2,-1,3,5,5,70,0,-1,0,-1,2,2,2,-1,1,7,1,1,1.61E+07,2,3,2,-2,5,2,-1,-1,2,-1,-1,-1,-1,190,2,0
2.01409E+13,1,2,34.700001,3,5,5,150,0,0,0,-1,1,2,1,1,2,-1,-1,1,1.49E+07,2,4,2,66,5,2,-1,-1,2,2,-1,-1,-1,215,2,0
2.01409E+13,1,1,24.200001,3,1,-1,60,0,0,0,-1,1,2,2,-1,2,-1,-1,1,1.15E+07,2,3,1,66,5,-1,2,2,1,2,1,2,-1,150,2,0
2.01409E+13,1,1,40.299999,3,1,5,50,0,0,0,-1,2,2,2,-1,2,-1,-1,1,4.06E+07,2,2,1,68,5,-1,-1,-1,2,-1,1,2,-1,265,2,0
2.01409E+13,1,1,23.5,3,1,5,60,10,0,0,-1,1,1,1,3,1,1,2,1,5755498,2,2,2,67,5,-1,-1,-1,2,2,-1,-1,-1,150,-1,0
2.01409E+13,1,2,25.799999,3,5,-1,75,0,0,0,-1,2,2,1,7,1,1,2,2,2736890,1,4,1,65,5,2,2,2,1,-1,1,2,-1,155,-1,0
2.01409E+13,1,2,26.6,3,5,-1,53,0,0,0,-1,1,2,1,7,1,1,2,2,3.46E+07,2,1,2,67,5,2,1,2,1,2,-1,-1,1,170,-1,0
2.01409E+13,1,1,18.299999,3,1,-1,120,20,0,0,-1,1,1,1,4,1,3,2,1,1.69E+07,2,3,2,62,5,-1,-1,-1,2,2,-1,-1,-1,100,2,0
2.01409E+13,1,1,26.299999,3,1,-1,40,30,0,0,-1,2,1,1,5,1,14,1,1,3861817,2,1,1,72,5,-1,1,2,1,-1,1,2,2,194,-1,0
2.01409E+13,1,2,30.200001,3,3,4,150,0,0,0,1,1,2,1,5,1,1,2,1,6370508,2,3,3,62,5,1,1,2,3,1,2,3,1,165,2,0
2.01409E+13,1,3,19.9,3,2,-1,80,15,0,0,-1,1,1,2,-1,2,-1,-1,1,1991420,2,4,1,67,5,-1,-1,-1,2,2,2,2,-1,127,-1,0
2.01409E+13,1,2,26.4,3,5,5,20,2,0,0,-1,2,1,2,-1,1,2,2,1,2211132,2,3,2,72,5,3,-1,-1,2,-1,-1,-1,-1,195,2,0
2.01409E+13,1,1,27.299999,3,1,5,60,20,0,0,1,1,1,2,-1,1,2,2,1,1.21E+07,2,3,1,69,5,-1,1,2,1,1,2,2,1,185,-1,0
2.01409E+13,1,1,27.1,3,1,-1,20,20,0,0,2,1,1,1,4,1,1,2,1,6444357,2,2,1,67,5,-1,1,2,1,1,1,2,2,173,-1,0
2.01409E+13,1,1,18.299999,3,1,5,80,10,0,0,-1,2,1,1,4,1,3,2,1,5421053,2,1,1,62,5,-1,1,2,1,-1,1,2,2,100,2,0
2.01409E+13,1,1,28.700001,3,1,5,80,5,0,0,-1,2,1,1,2,1,2,2,1,1.50E+07,2,3,1,68,5,-1,1,2,1,-1,1,2,2,189,2,0
2.01409E+13,1,1,21.799999,3,1,-1,90,20,0,0,1,1,1,2,-1,2,-1,-1,1,2504050,2,3,1,62,5,-1,1,2,1,1,2,2,2,119,-1,0
2.01409E+13,1,1,25,3,1,5,85,0,0,0,-1,2,2,1,4,2,-1,-1,1,7029971,2,2,3,63,5,-1,1,2,3,-1,5,6,2,141,-1,0
2.01409E+13,1,1,23.1,3,1,-1,65,30,0,0,-1,1,1,2,-1,1,2,2,1,2135408,2,3,1,76,5,-1,1,2,1,2,1,2,2,190,-1,0
2.01409E+13,1,2,-1,3,5,-1,0,270,0,-1,-1,2,1,2,-1,2,-1,-1,1,7873189,1,2,1,60,5,2,1,2,1,-1,1,1,2,-5,1,0
2.01409E+13,1,1,25,3,1,-1,210,5,0,0,-1,2,1,1,5,2,-1,-1,1,9418791,2,2,1,66,5,-1,1,2,1,-1,5,3,2,155,-1,0
2.01409E+13,1,2,40.299999,3,5,-1,50,30,0,0,-1,1,1,1,5,2,-1,-1,1,1.14E+07,2,4,3,66,5,3,1,2,3,2,1,4,2,250,2,0
2.01409E+13,1,2,-1,3,5,-1,20,0,0,-1,-1,2,2,1,5,2,-1,-1,1,3270542,2,5,1,67,5,2,1,2,3,-1,2,4,2,-2,2,0
2.01409E+13,1,1,47.799999,3,1,5,35,0,0,0,-1,1,2,1,3,1,2,1,1,2113715,2,3,1,61,5,-1,1,2,1,2,1,2,2,253,-1,0
2.01409E+13,1,1,22.200001,3,1,-1,30,5,0,0,-1,1,1,1,6,1,6,1,1,7138840,2,1,1,73,5,-2,1,2,1,2,1,3,2,168,2,73
2.01409E+13,1,1,27.6,3,1,5,120,12,0,0,-1,1,1,1,2,1,3,2,1,2744539,2,3,2,74,5,-2,1,2,3,2,-1,-1,2,215,2,74
2.01409E+13,1,2,26.299999,3,3,5,55,0,0,0,-1,2,2,2,-1,2,-1,-1,1,1.53E+07,2,3,1,72,5,1,1,2,1,-1,1,3,2,194,-1,0
2.01409E+13,1,1,25.700001,3,1,-1,15,15,0,0,-1,1,1,1,6,2,-1,-1,1,5837707,2,2,2,74,5,-2,-1,-1,2,2,-1,-1,-1,200,-1,73
2.01409E+13,1,1,29.5,3,1,5,30,15,0,0,1,1,1,2,-1,1,1,2,1,3710066,2,2,3,74,5,-1,1,2,3,1,1,3,2,230,2,0
2.01409E+13,1,1,25.1,3,1,5,155,0,0,0,-1,1,2,1,5,1,2,1,1,2726094,2,1,3,73,5,-1,1,2,3,2,1,3,1,190,2,0
2.01409E+13,1,1,21.5,3,1,-1,180,10,0,0,-1,1,1,1,7,1,3,1,1,7054306,2,1,2,70,5,-1,-1,-1,2,2,-1,-1,-1,150,2,0
2.01409E+13,1,1,32.299999,3,1,-1,90,0,0,0,1,1,2,1,3,1,3,1,3,4052327,2,3,1,66,5,-1,1,2,1,1,2,2,2,200,2,0
2.01409E+13,1,1,18.5,3,1,5,135,0,0,0,-1,1,2,2,-1,2,-1,-1,1,6893451,2,4,3,64,5,-1,1,2,3,2,1,3,2,108,-1,0
2.01409E+13,1,1,23.299999,3,1,5,45,15,0,0,-1,1,1,1,2,1,10,1,1,3049451,2,3,3,64,5,-1,1,2,3,2,1,2,2,136,2,0
2.01409E+13,1,2,42.599998,3,5,-1,0,0,0,0,1,1,2,2,-1,2,-1,-1,1,1.00E+07,2,5,3,68,5,2,-1,-1,2,1,1,1,-1,280,-1,0
2.01409E+13,1,2,34.400002,3,5,5,59,-2,0,0,-1,1,-2,2,-1,2,-1,-1,2,8834907,1,2,1,61,5,2,1,2,1,2,1,1,2,182,1,0
2.01409E+13,1,-3,17.9,3,-1,-1,300,0,0,2,-1,1,2,2,-1,2,-1,-1,1,2352476,2,3,1,62,5,-3,1,2,1,2,-2,-1,1,98,-1,3
2.01409E+13,1,1,36,3,1,5,30,15,0,0,-1,1,1,1,5,2,-1,-1,2,6581975,2,4,1,67,5,-1,1,2,1,2,1,4,2,230,2,0
2.01409E+13,1,2,27,3,5,-1,75,0,0,0,1,1,2,2,-1,2,-1,-1,1,1.14E+07,1,2,1,76,5,2,1,2,1,1,1,5,2,222,-1,0
2.01409E+13,1,1,26.6,3,1,5,15,30,0,0,-1,2,1,1,7,2,-1,-1,1,1.08E+07,2,1,1,63,5,-3,1,2,1,-1,1,2,2,150,-1,84
2.01409E+13,1,1,38.299999,3,1,-1,20,45,0,0,-1,1,1,1,3,1,4,1,1,2340058,2,2,1,65,5,-1,2,2,1,2,2,1,-1,230,-1,0
2.01409E+13,1,-2,17.9,3,-1,-1,85,10,0,0,-1,1,1,2,-1,1,7,1,1,8579441,1,5,1,67,5,-2,2,2,1,2,1,2,-1,114,2,2
2.01409E+13,1,2,35.900002,3,5,-1,90,0,0,0,-1,1,2,2,-1,1,1,2,1,4222378,2,3,1,70,5,2,1,2,1,2,1,2,2,250,-1,0
2.01409E+13,1,1,-1,3,1,1,65,0,0,-1,-1,2,2,2,-1,2,-1,-1,2,1.71E+07,2,4,1,60,5,-2,1,2,1,-1,1,1,2,-5,1,74
